"Ign","Team","Weapon","Picks","Rounds Played","Pick Percentage"
"Rawkus","Sentinels (ex)","Phantom",37,128,"28.91"
"Rawkus","Sentinels (ex)","Vandal",34,128,"26.56"
"Rawkus","Sentinels (ex)","Spectre",14,128,"10.94"
"Rawkus","Sentinels (ex)","Classic",13,128,"10.16"
"Rawkus","Sentinels (ex)","Sheriff",10,128,"7.81"
"Rawkus","Sentinels (ex)","Bulldog",6,128,"4.69"
"Rawkus","Sentinels (ex)","Judge",6,128,"4.69"
"Rawkus","Sentinels (ex)","Ghost",3,128,"2.34"
"Rawkus","Sentinels (ex)","Guardian",3,128,"2.34"
"Rawkus","Sentinels (ex)","Frenzy",1,128,"0.78"
"Rawkus","Sentinels (ex)","Shorty",1,128,"0.78"
"ShahZaM","Sentinels (ex)","Vandal",340,854,"39.81"
"ShahZaM","Sentinels (ex)","Phantom",201,854,"23.54"
"ShahZaM","Sentinels (ex)","Classic",93,854,"10.89"
"ShahZaM","Sentinels (ex)","Sheriff",66,854,"7.73"
"ShahZaM","Sentinels (ex)","Spectre",59,854,"6.91"
"ShahZaM","Sentinels (ex)","Ghost",33,854,"3.86"
"ShahZaM","Sentinels (ex)","Frenzy",19,854,"2.22"
"ShahZaM","Sentinels (ex)","Operator",13,854,"1.52"
"ShahZaM","Sentinels (ex)","Guardian",11,854,"1.29"
"ShahZaM","Sentinels (ex)","Marshal",9,854,"1.05"
"ShahZaM","Sentinels (ex)","Odin",8,854,"0.94"
"ShahZaM","Sentinels (ex)","Bulldog",2,854,"0.23"
"shroud","Sentinels","Phantom",117,208,"56.25"
"shroud","Sentinels","Classic",31,208,"14.90"
"shroud","Sentinels","Spectre",18,208,"8.65"
"shroud","Sentinels","Vandal",17,208,"8.17"
"shroud","Sentinels","Bulldog",11,208,"5.29"
"shroud","Sentinels","Marshal",6,208,"2.88"
"shroud","Sentinels","Sheriff",5,208,"2.40"
"shroud","Sentinels","Frenzy",1,208,"0.48"
"shroud","Sentinels","Guardian",1,208,"0.48"
"shroud","Sentinels","Stinger",1,208,"0.48"
"SicK","Sentinels (ex)","Phantom",295,518,"56.95"
"SicK","Sentinels (ex)","Classic",70,518,"13.51"
"SicK","Sentinels (ex)","Spectre",60,518,"11.58"
"SicK","Sentinels (ex)","Sheriff",36,518,"6.95"
"SicK","Sentinels (ex)","Vandal",35,518,"6.76"
"SicK","Sentinels (ex)","Bulldog",8,518,"1.54"
"SicK","Sentinels (ex)","Ghost",8,518,"1.54"
"SicK","Sentinels (ex)","Frenzy",3,518,"0.58"
"SicK","Sentinels (ex)","Guardian",3,518,"0.58"
"TenZ","Sentinels","Vandal",333,815,"40.86"
"TenZ","Sentinels","Operator",138,815,"16.93"
"TenZ","Sentinels","Classic",104,815,"12.76"
"TenZ","Sentinels","Sheriff",95,815,"11.66"
"TenZ","Sentinels","Phantom",37,815,"4.54"
"TenZ","Sentinels","Marshal",35,815,"4.29"
"TenZ","Sentinels","Ghost",32,815,"3.93"
"TenZ","Sentinels","Guardian",14,815,"1.72"
"TenZ","Sentinels","Bulldog",6,815,"0.74"
"TenZ","Sentinels","Spectre",6,815,"0.74"
"TenZ","Sentinels","Shorty",5,815,"0.61"
"TenZ","Sentinels","Bucky",4,815,"0.49"
"TenZ","Sentinels","Frenzy",3,815,"0.37"
"TenZ","Sentinels","Judge",3,815,"0.37"
"Zellsis","Sentinels (ex)","Vandal",79,208,"37.98"
"Zellsis","Sentinels (ex)","Phantom",67,208,"32.21"
"Zellsis","Sentinels (ex)","Spectre",15,208,"7.21"
"Zellsis","Sentinels (ex)","Frenzy",11,208,"5.29"
"Zellsis","Sentinels (ex)","Classic",10,208,"4.81"
"Zellsis","Sentinels (ex)","Bulldog",7,208,"3.37"
"Zellsis","Sentinels (ex)","Ghost",7,208,"3.37"
"Zellsis","Sentinels (ex)","Sheriff",6,208,"2.88"
"Zellsis","Sentinels (ex)","Stinger",4,208,"1.92"
"Zellsis","Sentinels (ex)","Guardian",2,208,"0.96"
"zombs","Sentinels (ex)","Phantom",204,400,"51.00"
"zombs","Sentinels (ex)","Spectre",64,400,"16.00"
"zombs","Sentinels (ex)","Classic",42,400,"10.50"
"zombs","Sentinels (ex)","Sheriff",28,400,"7.00"
"zombs","Sentinels (ex)","Vandal",25,400,"6.25"
"zombs","Sentinels (ex)","Ghost",19,400,"4.75"
"zombs","Sentinels (ex)","Frenzy",8,400,"2.00"
"zombs","Sentinels (ex)","Marshal",4,400,"1.00"
"zombs","Sentinels (ex)","Bulldog",3,400,"0.75"
"zombs","Sentinels (ex)","Stinger",2,400,"0.50"
"zombs","Sentinels (ex)","Guardian",1,400,"0.25"
"40pingSterry","SETOUCHI ENLIFE","Phantom",11,34,"32.35"
"40pingSterry","SETOUCHI ENLIFE","Sheriff",7,34,"20.59"
"40pingSterry","SETOUCHI ENLIFE","Vandal",7,34,"20.59"
"40pingSterry","SETOUCHI ENLIFE","Classic",5,34,"14.71"
"40pingSterry","SETOUCHI ENLIFE","Bulldog",2,34,"5.88"
"40pingSterry","SETOUCHI ENLIFE","Spectre",1,34,"2.94"
"40pingSterry","SETOUCHI ENLIFE","Stinger",1,34,"2.94"
"Namikaze","SETOUCHI ENLIFE (ex)","Vandal",9,34,"26.47"
"Namikaze","SETOUCHI ENLIFE (ex)","Operator",7,34,"20.59"
"Namikaze","SETOUCHI ENLIFE (ex)","Shorty",4,34,"11.76"
"Namikaze","SETOUCHI ENLIFE (ex)","Judge",3,34,"8.82"
"Namikaze","SETOUCHI ENLIFE (ex)","Sheriff",3,34,"8.82"
"Namikaze","SETOUCHI ENLIFE (ex)","Bulldog",2,34,"5.88"
"Namikaze","SETOUCHI ENLIFE (ex)","Ghost",2,34,"5.88"
"Namikaze","SETOUCHI ENLIFE (ex)","Frenzy",1,34,"2.94"
"Namikaze","SETOUCHI ENLIFE (ex)","Marshal",1,34,"2.94"
"Namikaze","SETOUCHI ENLIFE (ex)","Phantom",1,34,"2.94"
"Namikaze","SETOUCHI ENLIFE (ex)","Spectre",1,34,"2.94"
"Ran","SETOUCHI ENLIFE (ex)","Vandal",16,34,"47.06"
"Ran","SETOUCHI ENLIFE (ex)","Classic",10,34,"29.41"
"Ran","SETOUCHI ENLIFE (ex)","Sheriff",4,34,"11.76"
"Ran","SETOUCHI ENLIFE (ex)","Bulldog",1,34,"2.94"
"Ran","SETOUCHI ENLIFE (ex)","Ghost",1,34,"2.94"
"Ran","SETOUCHI ENLIFE (ex)","Guardian",1,34,"2.94"
"Ran","SETOUCHI ENLIFE (ex)","Phantom",1,34,"2.94"
"Suda","SETOUCHI ENLIFE (ex)","Vandal",18,34,"52.94"
"Suda","SETOUCHI ENLIFE (ex)","Classic",5,34,"14.71"
"Suda","SETOUCHI ENLIFE (ex)","Sheriff",5,34,"14.71"
"Suda","SETOUCHI ENLIFE (ex)","Spectre",3,34,"8.82"
"Suda","SETOUCHI ENLIFE (ex)","Bulldog",2,34,"5.88"
"Suda","SETOUCHI ENLIFE (ex)","Ghost",1,34,"2.94"
"大西大和","SETOUCHI ENLIFE (ex)","Vandal",16,34,"47.06"
"大西大和","SETOUCHI ENLIFE (ex)","Marshal",5,34,"14.71"
"大西大和","SETOUCHI ENLIFE (ex)","Ghost",3,34,"8.82"
"大西大和","SETOUCHI ENLIFE (ex)","Sheriff",3,34,"8.82"
"大西大和","SETOUCHI ENLIFE (ex)","Bulldog",2,34,"5.88"
"大西大和","SETOUCHI ENLIFE (ex)","Phantom",2,34,"5.88"
"大西大和","SETOUCHI ENLIFE (ex)","Bucky",1,34,"2.94"
"大西大和","SETOUCHI ENLIFE (ex)","Classic",1,34,"2.94"
"大西大和","SETOUCHI ENLIFE (ex)","Frenzy",1,34,"2.94"
"Addicted","Sharks Esports (ex)","Vandal",98,193,"50.78"
"Addicted","Sharks Esports (ex)","Sheriff",26,193,"13.47"
"Addicted","Sharks Esports (ex)","Classic",20,193,"10.36"
"Addicted","Sharks Esports (ex)","Phantom",17,193,"8.81"
"Addicted","Sharks Esports (ex)","Spectre",14,193,"7.25"
"Addicted","Sharks Esports (ex)","Ghost",8,193,"4.15"
"Addicted","Sharks Esports (ex)","Guardian",6,193,"3.11"
"Addicted","Sharks Esports (ex)","Bulldog",3,193,"1.55"
"Addicted","Sharks Esports (ex)","Operator",1,193,"0.52"
"frz","Sharks Esports (ex)","Vandal",91,193,"47.15"
"frz","Sharks Esports (ex)","Sheriff",28,193,"14.51"
"frz","Sharks Esports (ex)","Classic",21,193,"10.88"
"frz","Sharks Esports (ex)","Phantom",18,193,"9.33"
"frz","Sharks Esports (ex)","Ghost",16,193,"8.29"
"frz","Sharks Esports (ex)","Spectre",15,193,"7.77"
"frz","Sharks Esports (ex)","Guardian",2,193,"1.04"
"frz","Sharks Esports (ex)","Bulldog",1,193,"0.52"
"frz","Sharks Esports (ex)","Marshal",1,193,"0.52"
"gaabxx","Sharks Esports (ex)","Vandal",63,193,"32.64"
"gaabxx","Sharks Esports (ex)","Operator",37,193,"19.17"
"gaabxx","Sharks Esports (ex)","Classic",27,193,"13.99"
"gaabxx","Sharks Esports (ex)","Phantom",26,193,"13.47"
"gaabxx","Sharks Esports (ex)","Ghost",15,193,"7.77"
"gaabxx","Sharks Esports (ex)","Sheriff",13,193,"6.74"
"gaabxx","Sharks Esports (ex)","Marshal",8,193,"4.15"
"gaabxx","Sharks Esports (ex)","Spectre",3,193,"1.55"
"gaabxx","Sharks Esports (ex)","Judge",1,193,"0.52"
"KILLDREAMST","Sharks Esports (ex)","Phantom",82,193,"42.49"
"KILLDREAMST","Sharks Esports (ex)","Vandal",34,193,"17.62"
"KILLDREAMST","Sharks Esports (ex)","Sheriff",24,193,"12.44"
"KILLDREAMST","Sharks Esports (ex)","Ghost",19,193,"9.84"
"KILLDREAMST","Sharks Esports (ex)","Spectre",13,193,"6.74"
"KILLDREAMST","Sharks Esports (ex)","Classic",9,193,"4.66"
"KILLDREAMST","Sharks Esports (ex)","Judge",4,193,"2.07"
"KILLDREAMST","Sharks Esports (ex)","Guardian",3,193,"1.55"
"KILLDREAMST","Sharks Esports (ex)","Marshal",2,193,"1.04"
"KILLDREAMST","Sharks Esports (ex)","Bulldog",1,193,"0.52"
"KILLDREAMST","Sharks Esports (ex)","Operator",1,193,"0.52"
"KILLDREAMST","Sharks Esports (ex)","Shorty",1,193,"0.52"
"prozin","Sharks Esports","Vandal",104,193,"53.89"
"prozin","Sharks Esports","Sheriff",25,193,"12.95"
"prozin","Sharks Esports","Classic",17,193,"8.81"
"prozin","Sharks Esports","Spectre",15,193,"7.77"
"prozin","Sharks Esports","Phantom",13,193,"6.74"
"prozin","Sharks Esports","Ghost",12,193,"6.22"
"prozin","Sharks Esports","Bulldog",4,193,"2.07"
"prozin","Sharks Esports","Guardian",3,193,"1.55"
"bdog","Shopify Rebellion","Phantom",37,108,"34.26"
"bdog","Shopify Rebellion","Operator",30,108,"27.78"
"bdog","Shopify Rebellion","Classic",27,108,"25.00"
"bdog","Shopify Rebellion","Shorty",5,108,"4.63"
"bdog","Shopify Rebellion","Spectre",4,108,"3.70"
"bdog","Shopify Rebellion","Guardian",2,108,"1.85"
"bdog","Shopify Rebellion","Ghost",1,108,"0.93"
"bdog","Shopify Rebellion","Judge",1,108,"0.93"
"bdog","Shopify Rebellion","Stinger",1,108,"0.93"
"dazzLe","Shopify Rebellion","Vandal",67,108,"62.04"
"dazzLe","Shopify Rebellion","Classic",8,108,"7.41"
"dazzLe","Shopify Rebellion","Phantom",8,108,"7.41"
"dazzLe","Shopify Rebellion","Spectre",8,108,"7.41"
"dazzLe","Shopify Rebellion","Marshal",6,108,"5.56"
"dazzLe","Shopify Rebellion","Sheriff",4,108,"3.70"
"dazzLe","Shopify Rebellion","Ghost",2,108,"1.85"
"dazzLe","Shopify Rebellion","Shorty",2,108,"1.85"
"dazzLe","Shopify Rebellion","Stinger",2,108,"1.85"
"dazzLe","Shopify Rebellion","Frenzy",1,108,"0.93"
"mada","Shopify Rebellion","Phantom",37,108,"34.26"
"mada","Shopify Rebellion","Vandal",34,108,"31.48"
"mada","Shopify Rebellion","Frenzy",9,108,"8.33"
"mada","Shopify Rebellion","Spectre",9,108,"8.33"
"mada","Shopify Rebellion","Classic",5,108,"4.63"
"mada","Shopify Rebellion","Sheriff",5,108,"4.63"
"mada","Shopify Rebellion","Bulldog",4,108,"3.70"
"mada","Shopify Rebellion","Stinger",3,108,"2.78"
"mada","Shopify Rebellion","Ghost",1,108,"0.93"
"mada","Shopify Rebellion","Marshal",1,108,"0.93"
"Moose","Shopify Rebellion","Vandal",70,108,"64.81"
"Moose","Shopify Rebellion","Sheriff",13,108,"12.04"
"Moose","Shopify Rebellion","Classic",7,108,"6.48"
"Moose","Shopify Rebellion","Spectre",7,108,"6.48"
"Moose","Shopify Rebellion","Phantom",6,108,"5.56"
"Moose","Shopify Rebellion","Frenzy",4,108,"3.70"
"Moose","Shopify Rebellion","Marshal",1,108,"0.93"
"TiGG","Shopify Rebellion (ex)","Phantom",72,108,"66.67"
"TiGG","Shopify Rebellion (ex)","Sheriff",8,108,"7.41"
"TiGG","Shopify Rebellion (ex)","Classic",7,108,"6.48"
"TiGG","Shopify Rebellion (ex)","Frenzy",7,108,"6.48"
"TiGG","Shopify Rebellion (ex)","Spectre",6,108,"5.56"
"TiGG","Shopify Rebellion (ex)","Bulldog",2,108,"1.85"
"TiGG","Shopify Rebellion (ex)","Stinger",2,108,"1.85"
"TiGG","Shopify Rebellion (ex)","Vandal",2,108,"1.85"
"TiGG","Shopify Rebellion (ex)","Guardian",1,108,"0.93"
"TiGG","Shopify Rebellion (ex)","Marshal",1,108,"0.93"
"azys","South Built Esports (ex)","Vandal",110,233,"47.21"
"azys","South Built Esports (ex)","Operator",32,233,"13.73"
"azys","South Built Esports (ex)","Ghost",22,233,"9.44"
"azys","South Built Esports (ex)","Spectre",21,233,"9.01"
"azys","South Built Esports (ex)","Sheriff",19,233,"8.15"
"azys","South Built Esports (ex)","Classic",17,233,"7.30"
"azys","South Built Esports (ex)","Marshal",8,233,"3.43"
"azys","South Built Esports (ex)","Bulldog",1,233,"0.43"
"azys","South Built Esports (ex)","Frenzy",1,233,"0.43"
"azys","South Built Esports (ex)","Guardian",1,233,"0.43"
"azys","South Built Esports (ex)","Phantom",1,233,"0.43"
"flippy","South Built Esports (ex)","Vandal",135,213,"63.38"
"flippy","South Built Esports (ex)","Sheriff",27,213,"12.68"
"flippy","South Built Esports (ex)","Classic",16,213,"7.51"
"flippy","South Built Esports (ex)","Ghost",15,213,"7.04"
"flippy","South Built Esports (ex)","Spectre",13,213,"6.10"
"flippy","South Built Esports (ex)","Frenzy",2,213,"0.94"
"flippy","South Built Esports (ex)","Guardian",2,213,"0.94"
"flippy","South Built Esports (ex)","Bulldog",1,213,"0.47"
"flippy","South Built Esports (ex)","Marshal",1,213,"0.47"
"flippy","South Built Esports (ex)","Phantom",1,213,"0.47"
"micr0","South Built Esports (ex)","Vandal",48,86,"55.81"
"micr0","South Built Esports (ex)","Classic",11,86,"12.79"
"micr0","South Built Esports (ex)","Spectre",8,86,"9.30"
"micr0","South Built Esports (ex)","Frenzy",7,86,"8.14"
"micr0","South Built Esports (ex)","Phantom",6,86,"6.98"
"micr0","South Built Esports (ex)","Sheriff",6,86,"6.98"
"NAOS JA","South Built Esports (ex)","Vandal",134,233,"57.51"
"NAOS JA","South Built Esports (ex)","Sheriff",28,233,"12.02"
"NAOS JA","South Built Esports (ex)","Spectre",20,233,"8.58"
"NAOS JA","South Built Esports (ex)","Ghost",19,233,"8.15"
"NAOS JA","South Built Esports (ex)","Operator",15,233,"6.44"
"NAOS JA","South Built Esports (ex)","Classic",8,233,"3.43"
"NAOS JA","South Built Esports (ex)","Frenzy",6,233,"2.58"
"NAOS JA","South Built Esports (ex)","Phantom",3,233,"1.29"
"PapiChulo","South Built Esports (ex)","Vandal",102,211,"48.34"
"PapiChulo","South Built Esports (ex)","Sheriff",28,211,"13.27"
"PapiChulo","South Built Esports (ex)","Phantom",27,211,"12.80"
"PapiChulo","South Built Esports (ex)","Classic",22,211,"10.43"
"PapiChulo","South Built Esports (ex)","Spectre",19,211,"9.00"
"PapiChulo","South Built Esports (ex)","Ghost",7,211,"3.32"
"PapiChulo","South Built Esports (ex)","Frenzy",4,211,"1.90"
"PapiChulo","South Built Esports (ex)","Judge",2,211,"0.95"
"Pro","South Built Esports (ex)","Vandal",114,189,"60.32"
"Pro","South Built Esports (ex)","Classic",19,189,"10.05"
"Pro","South Built Esports (ex)","Sheriff",18,189,"9.52"
"Pro","South Built Esports (ex)","Spectre",17,189,"8.99"
"Pro","South Built Esports (ex)","Ghost",10,189,"5.29"
"Pro","South Built Esports (ex)","Frenzy",3,189,"1.59"
"Pro","South Built Esports (ex)","Guardian",3,189,"1.59"
"Pro","South Built Esports (ex)","Odin",3,189,"1.59"
"Pro","South Built Esports (ex)","Bulldog",2,189,"1.06"
"Den2","Spear Gaming (ex)","Vandal",50,133,"37.59"
"Den2","Spear Gaming (ex)","Phantom",26,133,"19.55"
"Den2","Spear Gaming (ex)","Classic",21,133,"15.79"
"Den2","Spear Gaming (ex)","Sheriff",16,133,"12.03"
"Den2","Spear Gaming (ex)","Spectre",10,133,"7.52"
"Den2","Spear Gaming (ex)","Bulldog",5,133,"3.76"
"Den2","Spear Gaming (ex)","Ghost",5,133,"3.76"
"ExiA","Spear Gaming","Vandal",209,474,"44.09"
"ExiA","Spear Gaming","Phantom",81,474,"17.09"
"ExiA","Spear Gaming","Classic",57,474,"12.03"
"ExiA","Spear Gaming","Sheriff",42,474,"8.86"
"ExiA","Spear Gaming","Spectre",35,474,"7.38"
"ExiA","Spear Gaming","Ghost",14,474,"2.95"
"ExiA","Spear Gaming","Frenzy",12,474,"2.53"
"ExiA","Spear Gaming","Bulldog",7,474,"1.48"
"ExiA","Spear Gaming","Guardian",4,474,"0.84"
"ExiA","Spear Gaming","Judge",4,474,"0.84"
"ExiA","Spear Gaming","Marshal",3,474,"0.63"
"ExiA","Spear Gaming","Odin",2,474,"0.42"
"ExiA","Spear Gaming","Shorty",2,474,"0.42"
"ExiA","Spear Gaming","Bucky",1,474,"0.21"
"ExiA","Spear Gaming","Stinger",1,474,"0.21"
"Keria","Spear Gaming","Vandal",242,607,"39.87"
"Keria","Spear Gaming","Phantom",112,607,"18.45"
"Keria","Spear Gaming","Classic",91,607,"14.99"
"Keria","Spear Gaming","Spectre",55,607,"9.06"
"Keria","Spear Gaming","Sheriff",43,607,"7.08"
"Keria","Spear Gaming","Bulldog",18,607,"2.97"
"Keria","Spear Gaming","Ghost",15,607,"2.47"
"Keria","Spear Gaming","Frenzy",12,607,"1.98"
"Keria","Spear Gaming","Judge",9,607,"1.48"
"Keria","Spear Gaming","Stinger",4,607,"0.66"
"Keria","Spear Gaming","Bucky",2,607,"0.33"
"Keria","Spear Gaming","Shorty",2,607,"0.33"
"Keria","Spear Gaming","Marshal",1,607,"0.16"
"Keria","Spear Gaming","Operator",1,607,"0.16"
"pr0xy","Spear Gaming (ex)","Phantom",172,607,"28.34"
"pr0xy","Spear Gaming (ex)","Vandal",155,607,"25.54"
"pr0xy","Spear Gaming (ex)","Classic",84,607,"13.84"
"pr0xy","Spear Gaming (ex)","Spectre",45,607,"7.41"
"pr0xy","Spear Gaming (ex)","Operator",29,607,"4.78"
"pr0xy","Spear Gaming (ex)","Sheriff",26,607,"4.28"
"pr0xy","Spear Gaming (ex)","Frenzy",24,607,"3.95"
"pr0xy","Spear Gaming (ex)","Ghost",22,607,"3.62"
"pr0xy","Spear Gaming (ex)","Shorty",16,607,"2.64"
"pr0xy","Spear Gaming (ex)","Guardian",10,607,"1.65"
"pr0xy","Spear Gaming (ex)","Marshal",9,607,"1.48"
"pr0xy","Spear Gaming (ex)","Bulldog",7,607,"1.15"
"pr0xy","Spear Gaming (ex)","Judge",4,607,"0.66"
"pr0xy","Spear Gaming (ex)","Bucky",2,607,"0.33"
"pr0xy","Spear Gaming (ex)","Stinger",2,607,"0.33"
"SeolHo","Spear Gaming (ex)","Vandal",52,133,"39.10"
"SeolHo","Spear Gaming (ex)","Phantom",27,133,"20.30"
"SeolHo","Spear Gaming (ex)","Classic",18,133,"13.53"
"SeolHo","Spear Gaming (ex)","Sheriff",13,133,"9.77"
"SeolHo","Spear Gaming (ex)","Spectre",12,133,"9.02"
"SeolHo","Spear Gaming (ex)","Ghost",7,133,"5.26"
"SeolHo","Spear Gaming (ex)","Frenzy",3,133,"2.26"
"SeolHo","Spear Gaming (ex)","Bulldog",1,133,"0.75"
"Ssun","Spear Gaming (ex)","Vandal",203,607,"33.44"
"Ssun","Spear Gaming (ex)","Phantom",61,607,"10.05"
"Ssun","Spear Gaming (ex)","Operator",58,607,"9.56"
"Ssun","Spear Gaming (ex)","Spectre",52,607,"8.57"
"Ssun","Spear Gaming (ex)","Sheriff",49,607,"8.07"
"Ssun","Spear Gaming (ex)","Classic",39,607,"6.43"
"Ssun","Spear Gaming (ex)","Frenzy",35,607,"5.77"
"Ssun","Spear Gaming (ex)","Judge",34,607,"5.60"
"Ssun","Spear Gaming (ex)","Marshal",23,607,"3.79"
"Ssun","Spear Gaming (ex)","Ghost",19,607,"3.13"
"Ssun","Spear Gaming (ex)","Shorty",10,607,"1.65"
"Ssun","Spear Gaming (ex)","Guardian",9,607,"1.48"
"Ssun","Spear Gaming (ex)","Stinger",7,607,"1.15"
"Ssun","Spear Gaming (ex)","Bulldog",5,607,"0.82"
"Ssun","Spear Gaming (ex)","Bucky",3,607,"0.49"
"SungJin","Spear Gaming (ex)","Vandal",233,474,"49.16"
"SungJin","Spear Gaming (ex)","Classic",66,474,"13.92"
"SungJin","Spear Gaming (ex)","Sheriff",46,474,"9.70"
"SungJin","Spear Gaming (ex)","Phantom",39,474,"8.23"
"SungJin","Spear Gaming (ex)","Spectre",26,474,"5.49"
"SungJin","Spear Gaming (ex)","Ghost",22,474,"4.64"
"SungJin","Spear Gaming (ex)","Operator",13,474,"2.74"
"SungJin","Spear Gaming (ex)","Bulldog",8,474,"1.69"
"SungJin","Spear Gaming (ex)","Judge",6,474,"1.27"
"SungJin","Spear Gaming (ex)","Shorty",5,474,"1.05"
"SungJin","Spear Gaming (ex)","Marshal",4,474,"0.84"
"SungJin","Spear Gaming (ex)","Stinger",2,474,"0.42"
"SungJin","Spear Gaming (ex)","Ares",1,474,"0.21"
"SungJin","Spear Gaming (ex)","Frenzy",1,474,"0.21"
"SungJin","Spear Gaming (ex)","Guardian",1,474,"0.21"
"SungJin","Spear Gaming (ex)","Odin",1,474,"0.21"
"artzin","Stars Horizon (ex)","Vandal",40,161,"24.84"
"artzin","Stars Horizon (ex)","Phantom",36,161,"22.36"
"artzin","Stars Horizon (ex)","Classic",15,161,"9.32"
"artzin","Stars Horizon (ex)","Operator",13,161,"8.07"
"artzin","Stars Horizon (ex)","Sheriff",12,161,"7.45"
"artzin","Stars Horizon (ex)","Spectre",12,161,"7.45"
"artzin","Stars Horizon (ex)","Guardian",11,161,"6.83"
"artzin","Stars Horizon (ex)","Frenzy",8,161,"4.97"
"artzin","Stars Horizon (ex)","Bulldog",6,161,"3.73"
"artzin","Stars Horizon (ex)","Ghost",5,161,"3.11"
"artzin","Stars Horizon (ex)","Marshal",2,161,"1.24"
"artzin","Stars Horizon (ex)","Stinger",1,161,"0.62"
"flainzz","Stars Horizon","Vandal",86,161,"53.42"
"flainzz","Stars Horizon","Classic",17,161,"10.56"
"flainzz","Stars Horizon","Sheriff",16,161,"9.94"
"flainzz","Stars Horizon","Spectre",16,161,"9.94"
"flainzz","Stars Horizon","Ghost",11,161,"6.83"
"flainzz","Stars Horizon","Bulldog",7,161,"4.35"
"flainzz","Stars Horizon","Guardian",4,161,"2.48"
"flainzz","Stars Horizon","Phantom",4,161,"2.48"
"Maverick","Stars Horizon (ex)","Vandal",93,161,"57.76"
"Maverick","Stars Horizon (ex)","Classic",19,161,"11.80"
"Maverick","Stars Horizon (ex)","Sheriff",15,161,"9.32"
"Maverick","Stars Horizon (ex)","Spectre",15,161,"9.32"
"Maverick","Stars Horizon (ex)","Frenzy",6,161,"3.73"
"Maverick","Stars Horizon (ex)","Bulldog",3,161,"1.86"
"Maverick","Stars Horizon (ex)","Ghost",2,161,"1.24"
"Maverick","Stars Horizon (ex)","Guardian",2,161,"1.24"
"Maverick","Stars Horizon (ex)","Judge",2,161,"1.24"
"Maverick","Stars Horizon (ex)","Marshal",2,161,"1.24"
"Maverick","Stars Horizon (ex)","Shorty",1,161,"0.62"
"Maverick","Stars Horizon (ex)","Stinger",1,161,"0.62"
"NANZIN","Stars Horizon","Vandal",95,161,"59.01"
"NANZIN","Stars Horizon","Sheriff",24,161,"14.91"
"NANZIN","Stars Horizon","Classic",14,161,"8.70"
"NANZIN","Stars Horizon","Spectre",12,161,"7.45"
"NANZIN","Stars Horizon","Ghost",7,161,"4.35"
"NANZIN","Stars Horizon","Bulldog",3,161,"1.86"
"NANZIN","Stars Horizon","Guardian",2,161,"1.24"
"NANZIN","Stars Horizon","Odin",2,161,"1.24"
"NANZIN","Stars Horizon","Ares",1,161,"0.62"
"NANZIN","Stars Horizon","Frenzy",1,161,"0.62"
"pdr","Stars Horizon (ex)","Classic",41,161,"25.47"
"pdr","Stars Horizon (ex)","Vandal",39,161,"24.22"
"pdr","Stars Horizon (ex)","Operator",32,161,"19.88"
"pdr","Stars Horizon (ex)","Phantom",23,161,"14.29"
"pdr","Stars Horizon (ex)","Marshal",8,161,"4.97"
"pdr","Stars Horizon (ex)","Guardian",5,161,"3.11"
"pdr","Stars Horizon (ex)","Sheriff",5,161,"3.11"
"pdr","Stars Horizon (ex)","Ghost",3,161,"1.86"
"pdr","Stars Horizon (ex)","Bulldog",2,161,"1.24"
"pdr","Stars Horizon (ex)","Spectre",2,161,"1.24"
"pdr","Stars Horizon (ex)","Frenzy",1,161,"0.62"
"Anguuuuu","Storks Phalanx (ex)","Vandal",57,94,"60.64"
"Anguuuuu","Storks Phalanx (ex)","Classic",14,94,"14.89"
"Anguuuuu","Storks Phalanx (ex)","Sheriff",7,94,"7.45"
"Anguuuuu","Storks Phalanx (ex)","Spectre",5,94,"5.32"
"Anguuuuu","Storks Phalanx (ex)","Judge",3,94,"3.19"
"Anguuuuu","Storks Phalanx (ex)","Phantom",3,94,"3.19"
"Anguuuuu","Storks Phalanx (ex)","Ares",1,94,"1.06"
"Anguuuuu","Storks Phalanx (ex)","Bulldog",1,94,"1.06"
"Anguuuuu","Storks Phalanx (ex)","Marshal",1,94,"1.06"
"Anguuuuu","Storks Phalanx (ex)","Odin",1,94,"1.06"
"Anguuuuu","Storks Phalanx (ex)","Stinger",1,94,"1.06"
"Dualing","Storks Phalanx (ex)","Phantom",60,94,"63.83"
"Dualing","Storks Phalanx (ex)","Vandal",9,94,"9.57"
"Dualing","Storks Phalanx (ex)","Sheriff",6,94,"6.38"
"Dualing","Storks Phalanx (ex)","Classic",5,94,"5.32"
"Dualing","Storks Phalanx (ex)","Marshal",5,94,"5.32"
"Dualing","Storks Phalanx (ex)","Ghost",4,94,"4.26"
"Dualing","Storks Phalanx (ex)","Bulldog",2,94,"2.13"
"Dualing","Storks Phalanx (ex)","Spectre",2,94,"2.13"
"Dualing","Storks Phalanx (ex)","Frenzy",1,94,"1.06"
"Ijin","Storks Phalanx (ex)","Phantom",30,94,"31.91"
"Ijin","Storks Phalanx (ex)","Vandal",18,94,"19.15"
"Ijin","Storks Phalanx (ex)","Operator",12,94,"12.77"
"Ijin","Storks Phalanx (ex)","Classic",9,94,"9.57"
"Ijin","Storks Phalanx (ex)","Ghost",8,94,"8.51"
"Ijin","Storks Phalanx (ex)","Sheriff",8,94,"8.51"
