"Team","Map Id","Map","Condition","Attacking Wins","Attacking Losses","Defending Wins","Defending Losses"
"FOKUS",3,"Bind","kills (post-plant)",6,0,0,9
"FOKUS",3,"Bind","kills (pre-plant)",1,2,6,4
"FOKUS",8,"Breeze","bomb",3,0,0,3
"FOKUS",8,"Breeze","defuse",0,5,3,0
"FOKUS",8,"Breeze","kills (post-plant)",6,0,0,6
"FOKUS",8,"Breeze","kills (pre-plant)",2,8,4,4
"FOKUS",9,"Fracture","bomb",3,0,0,2
"FOKUS",9,"Fracture","defuse",0,13,7,0
"FOKUS",9,"Fracture","kills (post-plant)",8,0,0,8
"FOKUS",9,"Fracture","kills (pre-plant)",1,14,10,3
"FOKUS",9,"Fracture","time",0,2,1,0
"FOKUS",4,"Icebox","bomb",1,0,0,2
"FOKUS",4,"Icebox","defuse",0,1,9,0
"FOKUS",4,"Icebox","kills (post-plant)",3,0,0,4
"FOKUS",4,"Icebox","kills (pre-plant)",2,15,4,4
"FOKUS",4,"Icebox","time",0,0,1,0
"FOKUS",2,"Split","bomb",1,0,0,3
"FOKUS",2,"Split","defuse",0,1,2,0
"FOKUS",2,"Split","kills (post-plant)",1,0,0,3
"FOKUS",2,"Split","kills (pre-plant)",0,5,3,1
"FULL SENSE",1,"Ascent","bomb",3,0,0,4
"FULL SENSE",1,"Ascent","defuse",0,5,5,0
"FULL SENSE",1,"Ascent","kills (post-plant)",6,0,0,7
"FULL SENSE",1,"Ascent","kills (pre-plant)",0,12,14,6
"FULL SENSE",1,"Ascent","time",0,1,0,0
"FULL SENSE",3,"Bind","bomb",3,0,0,0
"FULL SENSE",3,"Bind","defuse",0,2,8,0
"FULL SENSE",3,"Bind","kills (post-plant)",7,0,0,6
"FULL SENSE",3,"Bind","kills (pre-plant)",3,8,5,0
"FULL SENSE",3,"Bind","time",0,1,0,0
"FULL SENSE",8,"Breeze","bomb",1,0,0,2
"FULL SENSE",8,"Breeze","defuse",0,4,5,0
"FULL SENSE",8,"Breeze","kills (post-plant)",7,0,0,7
"FULL SENSE",8,"Breeze","kills (pre-plant)",4,4,5,3
"FULL SENSE",8,"Breeze","time",0,1,0,0
"FULL SENSE",7,"Haven","bomb",2,0,0,4
"FULL SENSE",7,"Haven","defuse",0,11,7,0
"FULL SENSE",7,"Haven","kills (post-plant)",14,0,0,13
"FULL SENSE",7,"Haven","kills (pre-plant)",5,3,9,3
"FULL SENSE",7,"Haven","time",0,1,1,0
"FULL SENSE",2,"Split","defuse",0,1,3,0
"FULL SENSE",2,"Split","kills (post-plant)",5,0,0,0
"FULL SENSE",2,"Split","kills (pre-plant)",4,2,1,0
"FunPlus Phoenix",1,"Ascent","bomb",17,0,0,9
"FunPlus Phoenix",1,"Ascent","defuse",0,23,27,0
"FunPlus Phoenix",1,"Ascent","kills (post-plant)",64,0,0,57
"FunPlus Phoenix",1,"Ascent","kills (pre-plant)",24,61,68,13
"FunPlus Phoenix",1,"Ascent","time",0,4,7,0
"FunPlus Phoenix",3,"Bind","bomb",6,0,0,14
"FunPlus Phoenix",3,"Bind","defuse",0,20,20,0
"FunPlus Phoenix",3,"Bind","kills (post-plant)",39,0,0,35
"FunPlus Phoenix",3,"Bind","kills (pre-plant)",15,23,32,4
"FunPlus Phoenix",3,"Bind","time",0,5,5,0
"FunPlus Phoenix",8,"Breeze","bomb",11,0,0,6
"FunPlus Phoenix",8,"Breeze","defuse",0,24,16,0
"FunPlus Phoenix",8,"Breeze","kills (post-plant)",32,0,0,38
"FunPlus Phoenix",8,"Breeze","kills (pre-plant)",16,34,24,12
"FunPlus Phoenix",8,"Breeze","time",0,2,2,0
"FunPlus Phoenix",9,"Fracture","bomb",11,0,0,11
"FunPlus Phoenix",9,"Fracture","defuse",0,27,23,0
"FunPlus Phoenix",9,"Fracture","kills (post-plant)",57,0,0,36
"FunPlus Phoenix",9,"Fracture","kills (pre-plant)",19,20,61,11
"FunPlus Phoenix",9,"Fracture","time",0,9,7,0
"FunPlus Phoenix",7,"Haven","bomb",19,0,0,8
"FunPlus Phoenix",7,"Haven","defuse",0,30,35,0
"FunPlus Phoenix",7,"Haven","kills (post-plant)",47,0,0,55
"FunPlus Phoenix",7,"Haven","kills (pre-plant)",15,50,46,17
"FunPlus Phoenix",7,"Haven","time",0,1,2,0
"FunPlus Phoenix",4,"Icebox","bomb",13,0,0,16
"FunPlus Phoenix",4,"Icebox","defuse",0,34,36,0
"FunPlus Phoenix",4,"Icebox","kills (post-plant)",53,0,0,65
"FunPlus Phoenix",4,"Icebox","kills (pre-plant)",16,37,41,9
"FunPlus Phoenix",4,"Icebox","time",0,5,4,0
"FunPlus Phoenix",10,"Pearl","bomb",2,0,0,2
"FunPlus Phoenix",10,"Pearl","defuse",0,8,4,0
"FunPlus Phoenix",10,"Pearl","kills (post-plant)",2,0,0,8
"FunPlus Phoenix",10,"Pearl","kills (pre-plant)",1,6,9,1
"FunPlus Phoenix",10,"Pearl","time",0,1,0,0
"FunPlus Phoenix",2,"Split","bomb",20,0,0,8
"FunPlus Phoenix",2,"Split","defuse",0,15,18,0
"FunPlus Phoenix",2,"Split","kills (post-plant)",31,0,0,25
"FunPlus Phoenix",2,"Split","kills (pre-plant)",9,31,45,13
"FunPlus Phoenix",2,"Split","time",0,4,7,0
"FURIA",1,"Ascent","bomb",15,0,0,13
"FURIA",1,"Ascent","defuse",0,26,25,0
"FURIA",1,"Ascent","kills (post-plant)",42,0,0,31
"FURIA",1,"Ascent","kills (pre-plant)",16,43,36,5
"FURIA",1,"Ascent","time",0,6,10,0
"FURIA",3,"Bind","bomb",2,0,0,0
"FURIA",3,"Bind","kills (post-plant)",8,0,0,1
"FURIA",3,"Bind","kills (pre-plant)",1,1,2,1
"FURIA",8,"Breeze","bomb",10,0,0,24
"FURIA",8,"Breeze","defuse",0,25,28,0
"FURIA",8,"Breeze","kills (post-plant)",52,0,0,39
"FURIA",8,"Breeze","kills (pre-plant)",13,45,29,8
"FURIA",8,"Breeze","time",0,2,4,0
"FURIA",9,"Fracture","bomb",4,0,0,10
"FURIA",9,"Fracture","defuse",0,11,7,0
"FURIA",9,"Fracture","kills (post-plant)",18,0,0,6
"FURIA",9,"Fracture","kills (pre-plant)",7,12,19,4
"FURIA",9,"Fracture","time",0,1,0,0
"FURIA",7,"Haven","bomb",9,0,0,12
"FURIA",7,"Haven","defuse",0,18,9,0
"FURIA",7,"Haven","kills (post-plant)",17,0,0,19
"FURIA",7,"Haven","kills (pre-plant)",9,17,19,5
"FURIA",7,"Haven","time",0,4,2,0
"FURIA",4,"Icebox","bomb",11,0,0,15
"FURIA",4,"Icebox","defuse",0,24,25,0
"FURIA",4,"Icebox","kills (post-plant)",33,0,0,36
"FURIA",4,"Icebox","kills (pre-plant)",12,21,20,10
"FURIA",4,"Icebox","time",0,4,1,0
"FURIA",2,"Split","bomb",4,0,0,4
"FURIA",2,"Split","defuse",0,3,7,0
"FURIA",2,"Split","kills (post-plant)",3,0,0,8
"FURIA",2,"Split","kills (pre-plant)",0,16,10,4
"FURIA",2,"Split","time",0,0,3,0
"FUSION",1,"Ascent","bomb",3,0,0,6
"FUSION",1,"Ascent","defuse",0,3,7,0
"FUSION",1,"Ascent","kills (post-plant)",10,0,0,12
"FUSION",1,"Ascent","kills (pre-plant)",5,9,4,6
"FUSION",1,"Ascent","time",0,1,1,0
"FUSION",3,"Bind","bomb",0,0,0,2
"FUSION",3,"Bind","defuse",0,8,3,0
"FUSION",3,"Bind","kills (post-plant)",10,0,0,7
"FUSION",3,"Bind","kills (pre-plant)",0,16,5,2
"FUSION",3,"Bind","time",0,2,1,0
"FUSION",8,"Breeze","bomb",2,0,0,4
"FUSION",8,"Breeze","defuse",0,12,9,0
"FUSION",8,"Breeze","kills (post-plant)",17,0,0,17
"FUSION",8,"Breeze","kills (pre-plant)",6,19,16,5
"FUSION",8,"Breeze","time",0,1,2,0
"FUSION",9,"Fracture","bomb",6,0,0,2
"FUSION",9,"Fracture","defuse",0,3,3,0
"FUSION",9,"Fracture","kills (post-plant)",2,0,0,8
"FUSION",9,"Fracture","kills (pre-plant)",3,8,1,3
"FUSION",9,"Fracture","time",0,2,0,0
"FUSION",7,"Haven","defuse",0,3,1,0
"FUSION",7,"Haven","kills (post-plant)",2,0,0,3
"FUSION",7,"Haven","kills (pre-plant)",1,6,0,1
"FUSION",4,"Icebox","bomb",0,0,0,2
"FUSION",4,"Icebox","defuse",0,5,1,0
"FUSION",4,"Icebox","kills (post-plant)",10,0,0,7
"FUSION",4,"Icebox","kills (pre-plant)",2,18,2,6
"FUSION",4,"Icebox","time",0,1,1,0
"FUSION",2,"Split","bomb",0,0,0,4
"FUSION",2,"Split","defuse",0,0,3,0
"FUSION",2,"Split","kills (post-plant)",1,0,0,1
"FUSION",2,"Split","kills (pre-plant)",0,5,2,2
"FUSION",2,"Split","time",0,1,0,0
"FW Esports",3,"Bind","bomb",2,0,0,1
"FW Esports",3,"Bind","defuse",0,2,2,0
"FW Esports",3,"Bind","kills (post-plant)",6,0,0,4
"FW Esports",3,"Bind","kills (pre-plant)",1,0,1,3
"FW Esports",3,"Bind","time",0,0,1,0
"FW Esports",8,"Breeze","bomb",2,0,0,0
"FW Esports",8,"Breeze","defuse",0,2,2,0
"FW Esports",8,"Breeze","kills (post-plant)",3,0,0,6
"FW Esports",8,"Breeze","kills (pre-plant)",1,3,2,2
"FW Esports",7,"Haven","bomb",3,0,0,1
"FW Esports",7,"Haven","defuse",0,2,1,0
"FW Esports",7,"Haven","kills (post-plant)",6,0,0,12
"FW Esports",7,"Haven","kills (pre-plant)",3,10,5,1
"FW Esports",4,"Icebox","defuse",0,5,1,0
"FW Esports",4,"Icebox","kills (post-plant)",1,0,0,2
"FW Esports",4,"Icebox","kills (pre-plant)",0,6,1,0
"G2 Esports (Inactive)",1,"Ascent","bomb",9,0,0,11
"G2 Esports (Inactive)",1,"Ascent","defuse",0,20,7,0
"G2 Esports (Inactive)",1,"Ascent","kills (post-plant)",23,0,0,32
"G2 Esports (Inactive)",1,"Ascent","kills (pre-plant)",7,27,22,8
"G2 Esports (Inactive)",1,"Ascent","time",0,1,4,0
"G2 Esports (Inactive)",3,"Bind","bomb",16,0,0,10
"G2 Esports (Inactive)",3,"Bind","defuse",0,21,32,0
"G2 Esports (Inactive)",3,"Bind","kills (post-plant)",33,0,0,34
"G2 Esports (Inactive)",3,"Bind","kills (pre-plant)",12,33,34,10
"G2 Esports (Inactive)",3,"Bind","time",0,0,6,0
"G2 Esports (Inactive)",8,"Breeze","bomb",7,0,0,3
"G2 Esports (Inactive)",8,"Breeze","defuse",0,5,1,0
"G2 Esports (Inactive)",8,"Breeze","kills (post-plant)",14,0,0,16
"G2 Esports (Inactive)",8,"Breeze","kills (pre-plant)",4,13,23,2
"G2 Esports (Inactive)",8,"Breeze","time",0,1,1,0
"G2 Esports (Inactive)",9,"Fracture","bomb",3,0,0,4
"G2 Esports (Inactive)",9,"Fracture","defuse",0,9,11,0
"G2 Esports (Inactive)",9,"Fracture","kills (post-plant)",10,0,0,20
"G2 Esports (Inactive)",9,"Fracture","kills (pre-plant)",8,15,9,2
"G2 Esports (Inactive)",9,"Fracture","time",0,1,1,0
"G2 Esports (Inactive)",7,"Haven","bomb",4,0,0,6
"G2 Esports (Inactive)",7,"Haven","defuse",0,16,20,0
"G2 Esports (Inactive)",7,"Haven","kills (post-plant)",16,0,0,25
"G2 Esports (Inactive)",7,"Haven","kills (pre-plant)",10,17,23,10
"G2 Esports (Inactive)",4,"Icebox","bomb",15,0,0,12
"G2 Esports (Inactive)",4,"Icebox","defuse",0,24,34,0
"G2 Esports (Inactive)",4,"Icebox","kills (post-plant)",37,0,0,35
"G2 Esports (Inactive)",4,"Icebox","kills (pre-plant)",15,37,33,6
"G2 Esports (Inactive)",4,"Icebox","time",0,3,2,0
"G2 Esports (Inactive)",2,"Split","bomb",8,0,0,6
"G2 Esports (Inactive)",2,"Split","defuse",0,14,23,0
"G2 Esports (Inactive)",2,"Split","kills (post-plant)",28,0,0,28
"G2 Esports (Inactive)",2,"Split","kills (pre-plant)",9,39,51,10
"G2 Esports (Inactive)",2,"Split","time",0,7,5,0
"Gaimin Gladiators",1,"Ascent","bomb",4,0,0,4
"Gaimin Gladiators",1,"Ascent","defuse",0,5,2,0
"Gaimin Gladiators",1,"Ascent","kills (post-plant)",5,0,0,12
"Gaimin Gladiators",1,"Ascent","kills (pre-plant)",5,10,7,3
"Gaimin Gladiators",1,"Ascent","time",0,2,3,0
"Gaimin Gladiators",8,"Breeze","bomb",0,0,0,2
"Gaimin Gladiators",8,"Breeze","defuse",0,0,2,0
"Gaimin Gladiators",8,"Breeze","kills (post-plant)",4,0,0,3
"Gaimin Gladiators",8,"Breeze","kills (pre-plant)",1,5,2,3
"Gaimin Gladiators",7,"Haven","defuse",0,3,1,0
"Gaimin Gladiators",7,"Haven","kills (post-plant)",5,0,0,6
"Gaimin Gladiators",7,"Haven","kills (pre-plant)",3,7,8,2
